Date,Symbol,Close,High,Low,Open,Volume,holiday,pre_holiday,post_holiday,Return,weekend
2023-02-28,GOOGL,89.52310180664062,90.68613257544551,88.78751546541476,88.79745797356841,30142000.0,0,0,0,0.0021141464881895278,0
2023-03-01,GOOGL,89.8213119506836,90.48731586981515,89.1354230162253,89.44358008249957,31111200.0,0,0,0,0.0033310970914197657,0
2023-03-02,GOOGL,91.45153045654297,91.72985998798497,89.05589433365411,89.12548430042554,32204400.0,0,0,0,0.01814957353054969,0
2023-03-03,GOOGL,93.0916976928711,93.1712225850235,91.89884706231825,91.92867458480876,35160100.0,0,1,0,0.017934825454971604,0
2023-03-04,GOOGL,,,,,,1,1,0,,1
2023-03-05,GOOGL,,,,,,1,0,1,,1
2023-03-06,GOOGL,94.56287384033203,95.39787007156455,93.43961313603252,93.45949056786384,32639300.0,0,0,1,0.015803516145066476,0
2023-03-07,GOOGL,93.30045318603516,95.09966042430774,92.97241866452005,94.41377902394467,27835500.0,0,0,0,-0.013350066501029323,0
2023-03-08,GOOGL,93.68811798095703,95.38792271277032,93.43960838419056,93.55889572084645,34103300.0,0,0,0,0.004155015133194384,0
2023-03-09,GOOGL,91.76962280273438,94.96048508775336,91.3521285038895,93.48931253451588,28813500.0,0,0,0,-0.02047746522790228,0
2023-03-10,GOOGL,90.0896987915039,92.23682540747255,89.86107420311967,91.62051886016795,35941000.0,0,1,0,-0.018305883362314646,0
2023-03-11,GOOGL,,,,,,1,1,0,,1
2023-03-12,GOOGL,,,,,,1,0,1,,1
2023-03-13,GOOGL,90.56684112548828,92.01813630978192,88.88691376749047,89.55291768928547,37335600.0,0,0,1,0.005296302911264483,0
2023-03-14,GOOGL,93.40978240966797,93.79745674885844,91.88890498916527,92.008184734202,36050200.0,0,0,0,0.03139053155492677,0
2023-03-15,GOOGL,95.53704071044922,96.35215197597282,92.08772590676253,92.66427005610923,50622100.0,0,0,0,0.022773399593756904,0
2023-03-16,GOOGL,99.72193145751953,100.58674759115617,94.9306666982023,95.62649054095976,65492000.0,0,0,0,0.043803855718681506,0
2023-03-17,GOOGL,101.01419067382812,102.22691122020146,99.50324797304604,99.66229776635429,61028500.0,0,1,0,0.012958626025600717,0
2023-03-18,GOOGL,,,,,,1,1,0,,1
2023-03-19,GOOGL,,,,,,1,0,1,,1
2023-03-20,GOOGL,100.61656188964844,101.14340099590657,99.27461164874533,99.52312123350185,32960400.0,0,0,1,-0.003936365589104374,0
2023-03-21,GOOGL,104.29450988769531,104.47343710782083,100.6165707432291,100.64639068259812,42110300.0,0,0,0,0.036554101322610055,0
2023-03-22,GOOGL,102.75375366210938,105.95455098709382,102.71399121545033,103.64838216824836,43427400.0,0,0,0,-0.0147731287796935,0
2023-03-23,GOOGL,104.97045135498047,105.66628277095427,103.83724820910045,104.43366971999873,40797800.0,0,0,0,0.021572912072491013,0
2023-03-24,GOOGL,104.81141662597656,104.86111399814442,103.22094903837505,104.36409477299682,30393300.0,0,1,0,-0.0015150428234903535,0
2023-03-25,GOOGL,,,,,,1,1,0,,1
2023-03-26,GOOGL,,,,,,1,0,1,,1
2023-03-27,GOOGL,101.84917449951172,104.1354658743024,101.32233535604627,103.99630110372327,31120900.0,0,0,1,-0.028262590296205148,0
2023-03-28,GOOGL,100.42769622802734,101.83922890622448,99.14538580890651,101.8292939828493,32057900.0,0,0,0,-0.013956698996035466,0
2023-03-29,GOOGL,100.78555297851562,101.87899370400336,100.04996668448369,101.67024654963934,28779600.0,0,0,0,0.0035633272884776357,0
2023-03-30,GOOGL,100.28852844238281,100.5569230436523,99.18514526807657,100.30841345635649,33086200.0,0,0,0,-0.0049315057708594345,0
2023-03-31,GOOGL,103.11161041259766,103.27065261889246,100.43764459006906,100.69609670719845,36863400.0,0,1,0,0.02814960009944456,0
2023-04-01,GOOGL,,,,,,1,1,0,,1
2023-04-02,GOOGL,,,,,,1,0,1,,1
2023-04-03,GOOGL,103.73786163330078,103.90684636332017,101.32234770121099,101.77960451509928,25035400.0,0,0,1,0.0060735276871071164,0
2023-04-04,GOOGL,104.095703125,104.95057676116241,103.41975670533462,103.70802875324159,24420100.0,0,0,0,0.003449478194992528,0
2023-04-05,GOOGL,103.84719848632812,105.46747843588288,103.04202976556758,105.14938643400981,28290500.0,0,0,0,-0.0023872708595230607,0
2023-04-06,GOOGL,107.77364349365234,108.51917230738914,103.70803000301844,104.63248603540852,48711500.0,0,1,0,0.03780983083372402,0
2023-04-07,GOOGL,,,,,,1,1,0,,0
2023-04-08,GOOGL,,,,,,1,1,1,,1
2023-04-09,GOOGL,,,,,,1,0,1,,1
2023-04-10,GOOGL,105.80545806884766,106.94859625189015,104.49332758070248,106.34223975725864,27067400.0,0,0,1,-0.018262214777220676,0
2023-04-11,GOOGL,104.72193908691406,106.09371686926528,104.05593520981034,105.91478966217211,26311800.0,0,0,0,-0.0102406719058723,0
2023-04-12,GOOGL,104.01617431640625,106.11359588152682,103.71795977216782,105.94461117895013,24370300.0,0,0,0,-0.006739416560287981,0
2023-04-13,GOOGL,106.78954315185547,106.84918302762809,105.2090181886824,105.2090181886824,24843600.0,0,0,0,0.026662861364357804,0
2023-04-14,GOOGL,108.22095489501953,108.29053727423441,106.20305072996715,106.25275567965372,26578000.0,0,1,0,0.01340404407507001,0
2023-04-15,GOOGL,,,,,,1,1,0,,1
2023-04-16,GOOGL,,,,,,1,0,1,,1
2023-04-17,GOOGL,105.33824920654297,105.52711892714456,103.89688899336706,104.03606134490735,37571200.0,0,0,1,-0.02663722281209724,0
2023-04-18,GOOGL,103.87700653076172,105.90484565444586,103.44956974120215,105.85514070388123,26596400.0,0,0,0,-0.013871909650938874,0
2023-04-19,GOOGL,103.55892181396484,104.35415557519765,102.45553857261214,102.96250028499584,20905700.0,0,0,0,-0.0030621282555218787,0
2023-04-20,GOOGL,104.66230010986328,105.61657602790494,103.25076745508777,103.29052989966169,27820800.0,0,0,0,0.010654594278999507,0
2023-04-21,GOOGL,104.7815933227539,105.36807234932652,104.15534426546508,104.84123320100569,25800100.0,0,1,0,0.001139791622823072,0
2023-04-22,GOOGL,,,,,,1,1,0,,1
2023-04-23,GOOGL,,,,,,1,0,1,,1
2023-04-24,GOOGL,105.33824920654297,105.9943105990936,104.07581620659197,104.86110744330621,23542800.0,0,0,1,0.005312535018191733,0
2023-04-25,GOOGL,103.23088836669922,106.05396142221645,103.22094585900729,105.19908777458112,46664100.0,0,0,0,-0.020005656594042298,0
2023-04-26,GOOGL,103.09172058105469,105.71598132557666,102.01815729904722,104.29450612363466,53347600.0,0,0,0,-0.0013481215539885572,0
2023-04-27,GOOGL,106.94859313964844,107.72394950073121,102.9227419695873,103.82731301498328,50089200.0,0,0,0,0.0374120495501995,0
2023-04-28,GOOGL,106.70008087158203,106.71002337932462,104.46349441591141,106.40187389450608,36139800.0,0,1,0,-0.002323660936258465,0
2023-04-29,GOOGL,,,,,,1,1,0,,1
2023-04-30,GOOGL,,,,,,1,0,1,,1
2023-05-01,GOOGL,106.5609130859375,107.34620432935017,106.18318122542338,106.20305865643525,26681700.0,0,0,1,-0.0013042894111019443,0
2023-05-02,GOOGL,104.69212341308594,106.56091286467543,103.09172099111031,106.5012729878526,30997200.0,0,0,0,-0.017537290350960633,0
2023-05-03,GOOGL,104.7815933227539,106.84918746923228,104.3342714841317,104.90087307925748,21795400.0,0,0,0,0.0008546002005800357,0
2023-05-04,GOOGL,104.06588745117188,104.97045849437649,103.35017855585177,104.86111365848528,23419500.0,0,0,0,-0.006830454175071332,0
2023-05-05,GOOGL,104.94062805175781,105.24877751265939,103.48933297434517,104.19509929106503,26639300.0,0,1,0,0.00840564206014549,0
2023-05-06,GOOGL,,,,,,1,1,0,,1
2023-05-07,GOOGL,,,,,,1,0,1,,1
2023-05-08,GOOGL,107.12751007080078,107.3163797849072,104.53307694412793,104.55295437428666,26511400.0,0,0,1,0.020839231283849236,0
2023-05-09,GOOGL,106.71002197265625,109.49333255880973,106.55097977042786,107.74382283083008,36360100.0,0,0,0,-0.0038971138026882013,0
2023-05-10,GOOGL,111.08380126953125,112.26670949961115,107.28657454067645,107.32633699035019,63153400.0,0,0,0,0.04098752128451211,0
2023-05-11,GOOGL,115.87505340576172,117.21700369911343,113.72793445318118,114.7120303237843,78900000.0,0,0,0,0.043131870547039375,0
2023-05-12,GOOGL,116.80945587158203,117.3263525086974,115.41780057854822,115.98440216980849,41102300.0,0,1,0,0.008063879483604541,0
2023-05-13,GOOGL,,,,,,1,1,0,,1
2023-05-14,GOOGL,,,,,,1,0,1,,1
2023-05-15,GOOGL,115.81541442871094,117.77367126175112,115.3183952359154,115.41779755769231,36266800.0,0,0,1,-0.008509939845657066,0
2023-05-16,GOOGL,118.79753112792969,120.03013661857146,115.73589104041876,115.79553091747705,45035600.0,0,0,0,0.025748875604588495,0
2023-05-17,GOOGL,120.11959838867188,120.94465209298824,118.18122651362621,118.89693538561576,33323600.0,0,0,0,0.011128743570592237,0
2023-05-18,GOOGL,122.09774780273438,122.57488202412814,120.10967085113305,120.22895061452563,35234200.0,0,0,0,0.016468165400135515,0
2023-05-19,GOOGL,122.02815246582031,125.21901472452637,121.42178845320309,122.81344368845429,41353400.0,0,1,0,-0.0005699968931982546,0
2023-05-20,GOOGL,,,,,,1,1,0,,1
2023-05-21,GOOGL,,,,,,1,0,1,,1
2023-05-22,GOOGL,124.30449676513672,125.6762669365648,122.00826305533913,122.20707527258926,35253000.0,0,0,1,0.018654255213394366,0
2023-05-23,GOOGL,121.82933807373047,123.88699716035613,121.4814261670857,123.41980550509645,34046300.0,0,0,0,-0.019912060752579674,0
2023-05-24,GOOGL,120.17924499511719,121.18322591028411,119.14544414114819,120.39793465821407,34182600.0,0,0,0,-0.013544299794312709,0
2023-05-25,GOOGL,122.74386596679688,124.57289299738905,121.23292333952305,123.77765923735954,42317000.0,0,0,0,0.021339965746863143,0
2023-05-26,GOOGL,123.86713409423828,124.51326061516868,121.72000736325325,122.43571627358159,35635900.0,0,1,0,0.009151317816119997,0
2023-05-27,GOOGL,,,,,,1,1,0,,1
2023-05-28,GOOGL,,,,,,1,1,1,,1
2023-05-29,GOOGL,,,,,,1,0,1,,0
2023-05-30,GOOGL,122.93272399902344,124.91086582541435,121.27268173314282,124.89098081092699,35076700.0,0,0,1,-0.007543648297408279,0
2023-05-31,GOOGL,122.13751220703125,123.32041285511012,121.76971523488903,122.01822485781739,37325800.0,0,0,0,-0.006468674622377213,0
2023-06-01,GOOGL,122.98243713378906,123.6782610089236,121.88899636547274,122.0878010201079,30772700.0,0,0,0,0.00691781674188352,0
2023-06-02,GOOGL,123.92676544189453,125.39794561003231,123.02219444200982,123.25081902689789,26980100.0,0,1,0,0.007678562322505966,0
2023-06-03,GOOGL,,,,,,1,1,0,,1
2023-06-04,GOOGL,,,,,,1,0,1,,1
2023-06-05,GOOGL,125.25878143310547,126.67031414688987,123.10171233228152,123.27070462476311,32305500.0,0,0,1,0.010748412471359714,0
2023-06-06,GOOGL,126.55103302001953,127.52518645693398,124.61266107030399,125.258787581513,26638300.0,0,0,0,0.010316654625960764,0
2023-06-07,GOOGL,121.76969909667969,128.2707032970609,121.39196725009788,126.21305177918425,52539000.0,0,0,0,-0.03778186403728101,0
2023-06-08,GOOGL,121.41185760498047,122.49536347632653,120.51722146898638,121.5013250105357,29389200.0,0,0,0,-0.002938674352928383,0
2023-06-09,GOOGL,121.5013198852539,123.02219746033296,121.18322789297535,121.52119731681012,23778300.0,0,1,0,0.0007368496128647983,0
2023-06-10,GOOGL,,,,,,1,1,0,,1
2023-06-11,GOOGL,,,,,,1,0,1,,1
2023-06-12,GOOGL,122.90291595458984,123.31047536800021,120.93472402889049,122.057984770975,28306400.0,0,0,1,0.011535644803361889,0
2023-06-13,GOOGL,123.09178161621094,124.41385455908873,122.44565511463138,124.23492733686534,22278300.0,0,0,0,0.0015367061078590538,0
2023-06-14,GOOGL,122.93272399902344,123.31046343517393,120.72595759340443,122.36612242870864,30592300.0,0,0,0,-0.0012921871395397133,0
2023-06-15,GOOGL,124.3442611694336,124.71205811164573,121.67030300138232,122.40588930189539,35246300.0,0,0,0,0.011482192247048717,0
2023-06-16,GOOGL,122.79356384277344,125.35818476632826,122.54505423972924,125.17925754877999,45535600.0,0,1,0,-0.012471000366853668,0
2023-06-17,GOOGL,,,,,,1,1,0,,1
2023-06-18,GOOGL,,,,,,1,1,1,,1
2023-06-19,GOOGL,,,,,,1,0,1,,0
2023-06-20,GOOGL,122.36611938476562,123.82735697288895,121.41184347870586,122.19713468538134,26097500.0,0,0,1,-0.003481000507120413,0
2023-06-21,GOOGL,119.83132934570312,121.9287509272697,119.384007525838,121.67029882583057,30306300.0,0,0,0,-0.020714802853984082,0
2023-06-22,GOOGL,122.41583251953125,122.50529233674672,118.12158686322977,119.28460999049842,26952200.0,0,0,0,0.021567841965368206,0
2023-06-23,GOOGL,121.61066436767578,122.0579862353645,120.33829632288537,120.65638833408298,34913600.0,0,1,0,-0.0065773203946229986,0
2023-06-24,GOOGL,,,,,,1,1,0,,1
2023-06-25,GOOGL,,,,,,1,0,1,,1
2023-06-26,GOOGL,117.6344985961914,121.27268271800895,117.56491621274243,120.04007724666526,33969900.0,0,0,1,-0.03269586423327886,0
2023-06-27,GOOGL,117.62458038330078,118.3701092764164,115.40787113751568,116.38203222810807,39535900.0,0,0,0,-8.431381107565361e-05,0
2023-06-28,GOOGL,119.46353149414062,119.67227864156895,116.15338190511109,116.39194899018476,27091400.0,0,0,0,0.015634071593261245,0
2023-06-29,GOOGL,118.38997650146484,119.34425249229822,117.5947503010594,118.52914127613357,24090900.0,0,0,0,-0.008986466239937263,0
2023-06-30,GOOGL,118.98638916015625,120.35816695644344,118.97645423693015,119.45358840475198,29532200.0,0,1,0,0.005037695557647437,0
2023-07-01,GOOGL,,,,,,1,1,0,,1
2023-07-02,GOOGL,,,,,,1,0,1,,1
2023-07-03,GOOGL,119.1852035522461,119.47347559317684,118.11164027924423,118.52913457966352,14467900.0,0,1,1,0.0016709002894628178,0
2023-07-04,GOOGL,,,,,,1,0,0,,0
2023-07-05,GOOGL,121.02417755126953,121.879051198591,118.51920407152356,118.52913899530057,27584800.0,0,0,1,0.015429549509619278,0
2023-07-06,GOOGL,119.39395904541016,119.58282877809276,117.6941542030012,119.0858095522219,24745200.0,0,0,0,-0.013470188675058448,0
2023-07-07,GOOGL,118.76771545410156,120.3283554924255,118.68819055922752,119.38401442959689,21709500.0,0,1,0,-0.005245186576570471,0
2023-07-08,GOOGL,,,,,,1,1,0,,1
2023-07-09,GOOGL,,,,,,1,0,1,,1
2023-07-10,GOOGL,115.75576782226562,117.60467983981444,115.44761834731118,117.5947449163012,35315200.0,0,0,1,-0.02535998625821778,0
2023-07-11,GOOGL,116.44166564941406,117.00826727337527,114.66233587987337,115.59673446756477,23078800.0,0,0,0,0.0059253879098410955,0
2023-07-12,GOOGL,118.22099304199219,119.61264838736349,117.70409638543734,118.09177077383134,30404400.0,0,0,0,0.01528084799074736,0
2023-07-13,GOOGL,123.79754638671875,124.08581844010132,119.73192528394326,120.20906706496888,44297900.0,0,0,0,0.0471705845233914,0
2023-07-14,GOOGL,124.67230224609375,126.02419516288542,122.75380770858142,124.0560032525554,33283100.0,0,1,0,0.007066019359078801,0
2023-07-15,GOOGL,,,,,,1,1,0,,1
2023-07-16,GOOGL,,,,,,1,0,1,,1
2023-07-17,GOOGL,123.90689086914062,126.34228197046,123.45956902871312,125.18920134410803,25716200.0,0,0,1,-0.006139385919434304,0
2023-07-18,GOOGL,123.02220153808594,123.93671509821075,122.2269677390747,123.85719020152732,26193600.0,0,0,0,-0.007139952627727708,0
2023-07-19,GOOGL,121.30250549316406,124.43372798942477,121.07388090673209,123.85718389369957,37224000.0,0,0,0,-0.013978745490012101,0
2023-07-20,GOOGL,118.48937225341797,123.35021934094455,117.51521888479368,120.69613867772544,37906800.0,0,0,0,-0.023191056345531313,0
2023-07-21,GOOGL,119.30448150634766,120.26869993605376,118.02217868637307,119.90091059385597,72937900.0,0,1,0,0.006879176059658487,0
2023-07-22,GOOGL,,,,,,1,1,0,,1
2023-07-23,GOOGL,,,,,,1,0,1,,1
2023-07-24,GOOGL,120.80549621582031,122.26673400639581,120.25877959784611,120.93472607294527,29686100.0,0,0,1,0.012581377417853368,0
2023-07-25,GOOGL,121.48143005371094,122.41582856194658,120.2985219493625,120.63649894370964,52509600.0,0,0,0,0.005595224216314421,0
2023-07-26,GOOGL,128.4993438720703,130.19914098464145,127.55501045755061,129.29457759875808,61682100.0,0,0,0,0.05776943698519621,0
2023-07-27,GOOGL,128.62857055664062,132.44568976761187,128.0222064898002,130.88504210607283,44952100.0,0,0,0,0.0010056602677983584,0
2023-07-28,GOOGL,131.7895965576172,132.94268459897626,129.7915850816746,130.00032462582215,36591200.0,0,1,0,0.02457483580278641,0
2023-07-29,GOOGL,,,,,,1,1,0,,1
2023-07-30,GOOGL,,,,,,1,0,1,,1
2023-07-31,GOOGL,131.9287872314453,132.7339559670001,130.99438864081316,131.93872215574996,28055500.0,0,0,1,0.0010561582815626913,0
2023-08-01,GOOGL,130.76576232910156,131.839325685076,129.90093855555864,130.00034846859862,23166800.0,0,0,0,-0.008815550622044532,0
2023-08-02,GOOGL,127.6146469116211,129.31444397862447,126.79952819246665,128.67826004789327,26273300.0,0,0,0,-0.02409740410146488,0
2023-08-03,GOOGL,127.68423461914062,128.61863317984626,126.66037623908817,127.20710041480135,20089500.0,0,0,0,0.0005452956161664524,0
2023-08-04,GOOGL,127.34626007080078,130.7259845647358,127.14745542430265,128.50928317902822,26147200.0,0,1,0,-0.0026469559797100972,0
2023-08-05,GOOGL,,,,,,1,1,0,,1
2023-08-06,GOOGL,,,,,,1,0,1,,1
2023-08-07,GOOGL,130.74586486816406,130.825389757462,128.2508340337058,128.38999879802174,22746300.0,0,0,1,0.026695756871644383,0
2023-08-08,GOOGL,130.6166229248047,130.7259677414803,128.7677111314481,129.8412742857668,23535200.0,0,0,0,-0.000988497368461294,0
2023-08-09,GOOGL,128.88702392578125,131.25282502828625,128.23095493467528,130.8751007464739,24912900.0,0,0,0,-0.013241798480880584,0
2023-08-10,GOOGL,128.91685485839844,131.2627863135843,128.67828015915416,130.5371424591405,20857800.0,0,0,0,0.0002314502399742846,0
2023-08-11,GOOGL,128.78761291503906,129.15540227001532,127.40590014319972,127.89298442051545,19591100.0,0,1,0,-0.0010025216912197266,0
2023-08-12,GOOGL,,,,,,1,1,0,,1
2023-08-13,GOOGL,,,,,,1,0,1,,1
2023-08-14,GOOGL,130.54705810546875,130.58681296556023,128.19119207364483,128.61862128286964,24695600.0,0,0,1,0.013661602623152858,0
2023-08-15,GOOGL,129.0063018798828,130.63652424337354,128.50928268165,130.3184398437721,19770700.0,0,0,0,-0.011802305221931264,0
2023-08-16,GOOGL,127.9327392578125,129.50332175254619,127.10769314822178,127.9327392578125,25216100.0,0,0,0,-0.008321784334767601,0
2023-08-17,GOOGL,129.14544677734375,131.20311322197355,128.51919783022686,129.0261670418243,33446300.0,0,0,0,0.009479258605472163,0
2023-08-18,GOOGL,126.70012664794922,128.4794561970335,125.62656341432672,127.74386236071214,30504800.0,0,1,0,-0.018934621315844335,0
2023-08-19,GOOGL,,,,,,1,1,0,,1
2023-08-20,GOOGL,,,,,,1,0,1,,1
2023-08-21,GOOGL,127.60470581054688,127.96256024478278,125.8054987156855,126.42180525996095,25248700.0,0,0,1,0.007139528479802815,0
2023-08-22,GOOGL,128.31048583984375,129.50332895458752,127.5550220729981,127.74387663884217,22054900.0,0,0,0,0.005530987472709192,0
2023-08-23,GOOGL,131.5808563232422,132.61466473883638,129.09576035782433,129.40390983068463,27819700.0,0,0,0,0.025487944044421118,0
2023-08-24,GOOGL,129.0063018798828,133.44965472550993,128.79756231060549,133.1514401730058,28500700.0,0,0,0,-0.01956632990010876,0
2023-08-25,GOOGL,129.105712890625,129.98045637287547,126.49138703186253,128.76772830539176,26762900.0,0,1,0,0.000770590345537947,0
2023-08-26,GOOGL,,,,,,1,1,0,,1
2023-08-27,GOOGL,,,,,,1,0,1,,1
2023-08-28,GOOGL,130.2289581298828,131.74983558444546,129.36414962335698,130.52717266697422,20543300.0,0,0,1,0.00870019779999498,0
2023-08-29,GOOGL,133.76776123046875,135.7558381265067,131.45164982644576,131.45164982644576,43075600.0,0,0,0,0.027173703540318117,0
2023-08-30,GOOGL,135.06993103027344,135.46754028895185,133.27072410784902,133.97648281717633,28315800.0,0,0,0,0.009734556277436468,0
2023-08-31,GOOGL,135.3582000732422,137.17729207084193,134.98046064717033,135.19915029723072,30053800.0,0,0,0,0.002134220701601963,0
2023-09-01,GOOGL,134.85125732421875,136.64052953536765,134.04608862115742,136.64052953536765,21543700.0,0,1,0,-0.0037451942235426916,0
2023-09-02,GOOGL,,,,,,1,1,0,,1
2023-09-03,GOOGL,,,,,,1,1,1,,1
2023-09-04,GOOGL,,,,,,1,0,1,,0
2023-09-05,GOOGL,134.96060180664062,135.6067207186216,133.77769364880288,134.63256730479986,19403100.0,0,0,1,0.00081085252441504,0
2023-09-06,GOOGL,133.65841674804688,135.7160684536214,132.87311787805362,135.20911430420693,18684500.0,0,0,0,-0.009648631090571236,0
2023-09-07,GOOGL,134.45361328125,134.77171281374333,132.15738726441325,132.79357116157937,18844300.0,0,0,0,0.005949468447633333,0
2023-09-08,GOOGL,135.5669708251953,135.84530038220512,134.04609318588336,134.10573306698214,23558300.0,0,1,0,0.00828060709396028,0
2023-09-09,GOOGL,,,,,,1,1,0,,1
2023-09-10,GOOGL,,,,,,1,0,1,,1
2023-09-11,GOOGL,136.1037139892578,136.66037297676002,134.98044592444958,135.72597460438712,20763400.0,0,0,1,0.003959247306297042,0
2023-09-12,GOOGL,134.53314208984375,136.05401950038058,134.38404240952485,135.44765552071536,18405500.0,0,0,0,-0.011539522716757178,0
2023-09-13,GOOGL,135.89500427246094,136.08385883851705,133.35025307890763,134.28465165631675,20749500.0,0,0,0,0.010122875014007437,0
2023-09-14,GOOGL,137.27670288085938,137.8731167931153,135.42779093400503,136.779683703402,24751000.0,0,0,0,0.010167398101170955,0
2023-09-15,GOOGL,136.5808563232422,137.69418953311876,135.66634290757906,137.1574003572556,38919600.0,0,1,0,-0.005068934079958898,0
2023-09-16,GOOGL,,,,,,1,1,0,,1
2023-09-17,GOOGL,,,,,,1,0,1,,1
2023-09-18,GOOGL,137.38604736328125,138.33038076452607,135.7955799322636,135.7955799322636,21861300.0,0,0,1,0.005895343327863234,0
2023-09-19,GOOGL,137.21707153320312,137.58487610215266,135.80553864561958,136.6007725004365,20353700.0,0,0,0,-0.0012299344316334393,0
2023-09-20,GOOGL,132.9427032470703,137.25682633323285,132.82340832300335,137.25682633323285,29927500.0,0,0,0,-0.031150411813726242,0
2023-09-21,GOOGL,129.662353515625,131.4416753334194,129.2945642118386,130.6563917791084,31503900.0,0,0,0,-0.024674913713382818,0
2023-09-22,GOOGL,129.47349548339844,131.24288253838307,128.82737662105137,129.98044958303285,26397300.0,0,1,0,-0.0014565371297522445,0
2023-09-23,GOOGL,,,,,,1,1,0,,1
2023-09-24,GOOGL,,,,,,1,0,1,,1
2023-09-25,GOOGL,130.328369140625,130.38800901498652,128.19119274762159,129.056001261507,20094600.0,0,0,1,0.0066026923428215145,0
2023-09-26,GOOGL,127.80352783203125,129.5828499424091,126.46156988853527,128.99637091079285,25718700.0,0,0,0,-0.019372921837680912,0
2023-09-27,GOOGL,129.76177978515625,130.11963425371414,127.80353788445824,127.80353788445824,22746500.0,0,0,0,0.01532236227233641,0
2023-09-28,GOOGL,131.521240234375,132.5053438750853,129.01625880118277,129.06596376304537,22513100.0,0,0,0,0.013559157805417277,0
2023-09-29,GOOGL,130.0798797607422,133.25086502804453,129.5828605067531,132.4854511299106,30859800.0,0,1,0,-0.010959145998503783,0
2023-09-30,GOOGL,,,,,,1,1,0,,1
2023-10-01,GOOGL,,,,,,1,0,1,,1
2023-10-02,GOOGL,133.3701171875,133.61862676305273,130.38800228086725,130.4277723069353,22288000.0,0,0,1,0.02529397653818255,0
2023-10-03,GOOGL,131.6405029296875,133.4595950895132,131.0540238921424,133.1415106769451,22989400.0,0,0,0,-0.012968529189945177,0
2023-10-04,GOOGL,134.43377685546875,134.7618113919665,131.73992575334603,131.99837031187866,26752300.0,0,0,0,0.021218955136271367,0
2023-10-05,GOOGL,134.2647705078125,134.6822648049127,132.654418027201,134.2647705078125,19832600.0,0,0,0,-0.0012571717585376785,0
2023-10-06,GOOGL,136.7598114013672,137.33635552094708,133.21108686390718,133.21108686390718,27597600.0,0,1,0,0.01858299004361319,0
2023-10-07,GOOGL,,,,,,1,1,0,,1
2023-10-08,GOOGL,,,,,,1,0,1,,1
2023-10-09,GOOGL,137.59478759765625,138.11169179044353,134.80154224048803,136.12361507583879,19278100.0,0,0,1,0.006105420793821814,0
2023-10-10,GOOGL,137.23695373535156,138.88706129587598,136.51130987283616,137.67433310491938,27786600.0,0,0,0,-0.00260063530423138,0
2023-10-11,GOOGL,139.71209716796875,140.26875623322158,137.75384034839018,137.75384034839018,25884300.0,0,0,0,0.01803554629600912,0
2023-10-12,GOOGL,138.14151000976562,140.37809628588107,137.43573611101667,140.20911158737982,24765500.0,0,0,0,-0.011241597471082887,0
2023-10-13,GOOGL,136.5410919189453,139.1653522401904,135.8054981681178,138.5490533911147,23420500.0,0,1,0,-0.011585352517915704,0
2023-10-14,GOOGL,,,,,,1,1,0,,1
2023-10-15,GOOGL,,,,,,1,0,1,,1
2023-10-16,GOOGL,138.27076721191406,138.79760642556744,137.16738382395945,137.34630348090238,28501900.0,0,0,1,0.012667800357093473,0
2023-10-17,GOOGL,138.8870391845703,139.0659588066413,136.3621732868778,137.80354102561654,23515800.0,0,0,0,0.004456993948053656,0
2023-10-18,GOOGL,137.13754272460938,139.88108321591943,136.56099863925294,138.61865021577995,23375000.0,0,0,0,-0.012596542270844946,0
2023-10-19,GOOGL,136.9287872314453,138.8274041828809,136.56099788351034,137.67431601854938,26066000.0,0,0,0,-0.0015222344590443138,0
2023-10-20,GOOGL,134.7916259765625,137.04808243916904,134.27472171222004,136.51130832576152,26335700.0,0,1,0,-0.015607830158244629,0
2023-10-21,GOOGL,,,,,,1,1,0,,1
2023-10-22,GOOGL,,,,,,1,0,1,,1
2023-10-23,GOOGL,135.68624877929688,136.8393370245853,133.15144769161353,134.23494596466517,26317900.0,0,0,1,0.006637079983662586,0
2023-10-24,GOOGL,137.9824676513672,138.52919180403703,136.60075488434097,137.00831426795142,44814300.0,0,0,0,0.01692300356689258,0
2023-10-25,GOOGL,124.86116790771484,127.54506863748685,124.32438624497817,127.39596893998613,84366200.0,0,0,0,-0.0950939635085033,0
2023-10-26,GOOGL,121.55101776123047,123.58879957217516,120.54703682546507,122.53511368144571,57061100.0,0,0,0,-0.026510645398823418,0
2023-10-27,GOOGL,121.44166564941406,122.57486878269701,119.49335135738528,122.1474319809211,44566500.0,0,1,0,-0.0008996396231845116,0
2023-10-28,GOOGL,,,,,,1,1,0,,1
2023-10-29,GOOGL,,,,,,1,0,1,,1
2023-10-30,GOOGL,123.718017578125,124.65241609511718,122.0182128348534,122.47546958591673,28940100.0,0,0,1,0.0187444063496498,0
2023-10-31,GOOGL,123.34028625488281,124.62259669848551,121.95857348825355,124.31443963801871,26292300.0,0,0,0,-0.003053163400421166,0
2023-11-01,GOOGL,125.69615936279297,125.73592181098695,122.98243863278022,123.33035057458807,30082400.0,0,0,0,0.019100597051005197,0
2023-11-02,GOOGL,126.7299575805664,128.2110727208492,126.17329848546123,127.65441362574401,27124600.0,0,0,0,0.008224580790807012,0
2023-11-03,GOOGL,128.33035278320312,128.75778197893032,127.09773980979041,127.25678958077677,26393100.0,0,1,0,0.012628389002807827,0
